-75.644302,6.141237,-75.629302,6.156237
-75.629302,6.141237,-75.614302,6.156237
-75.644302,6.156237,-75.629302,6.171237
-75.629302,6.156237,-75.614302,6.171237
-75.644302,6.171237,-75.629302,6.186236999999999
-75.629302,6.171237,-75.614302,6.186236999999999
-75.629302,6.186236999999999,-75.614302,6.201236999999999
-75.644302,6.186236999999999,-75.629302,6.201236999999999
-75.644302,6.201236999999999,-75.629302,6.216236999999999
-75.629302,6.201236999999999,-75.614302,6.216236999999999
-75.599302,6.141237,-75.584302,6.156237
-75.614302,6.141237,-75.599302,6.156237
-75.599302,6.156237,-75.584302,6.171237
-75.614302,6.156237,-75.599302,6.171237
-75.599302,6.171237,-75.584302,6.186236999999999
-75.614302,6.171237,-75.599302,6.186236999999999
-75.599302,6.186236999999999,-75.584302,6.201236999999999
-75.614302,6.186236999999999,-75.599302,6.201236999999999
-75.599302,6.201236999999999,-75.584302,6.216236999999999
-75.614302,6.201236999999999,-75.599302,6.216236999999999
-75.644302,6.216236999999999,-75.629302,6.231236999999998
-75.629302,6.216236999999999,-75.614302,6.231236999999998
-75.644302,6.231236999999998,-75.629302,6.246236999999998
-75.629302,6.231236999999998,-75.614302,6.246236999999998
-75.644302,6.246236999999998,-75.629302,6.261236999999998
-75.629302,6.246236999999998,-75.614302,6.261236999999998
-75.644302,6.261236999999998,-75.629302,6.276236999999997
-75.629302,6.261236999999998,-75.614302,6.276236999999997
-75.644302,6.276236999999997,-75.629302,6.291236999999997
-75.629302,6.276236999999997,-75.614302,6.291236999999997
-75.599302,6.216236999999999,-75.584302,6.231236999999998
-75.614302,6.216236999999999,-75.599302,6.231236999999998
-75.614302,6.231236999999998,-75.599302,6.246236999999998
-75.599302,6.231236999999998,-75.584302,6.246236999999998
-75.614302,6.246236999999998,-75.599302,6.261236999999998
-75.599302,6.246236999999998,-75.584302,6.261236999999998
-75.599302,6.261236999999998,-75.584302,6.276236999999997
-75.614302,6.261236999999998,-75.599302,6.276236999999997
-75.599302,6.276236999999997,-75.584302,6.291236999999997
-75.614302,6.276236999999997,-75.599302,6.291236999999997
